Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_status,education_status
26224.0,1,0,39,4.0,7.0,15.0,13.0,9.0,15.0,3,2,1,3,6,0,0,0,0,0,0,3,11,0,42,2549,$48,33,0,Married,2n Cycle
31089.0,1,0,57,31.0,3.0,31.0,2.0,8.0,4.0,3,3,0,4,8,0,0,0,0,0,0,3,11,0,39,2840,$75,71,0,Together,Graduation
30081.0,0,1,27,36.0,0.0,2.0,0.0,0.0,4.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,59,2652,$38,34,0,Single,Graduation
62807.0,0,1,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,0,0,0,0,3,11,0,60,2826,$720,621,0,Together,Graduation
72906.0,0,0,79,400.0,32.0,519.0,71.0,75.0,54.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,65,2444,$1097,1043,0,Single,Graduation
61467.0,0,2,69,410.0,16.0,114.0,0.0,5.0,49.0,3,5,2,10,5,0,0,0,0,0,0,3,11,0,72,2726,$545,496,0,Married,PhD
49618.0,1,1,77,80.0,3.0,26.0,4.0,2.0,14.0,4,3,1,3,7,0,0,0,0,0,0,3,11,0,54,2678,$115,101,0,Together,Master
21888.0,1,0,15,88.0,10.0,46.0,2.0,3.0,64.0,4,5,1,2,10,0,0,0,0,0,0,3,11,1,34,2706,$149,85,0,Single,Master
42429.0,0,1,99,55.0,0.0,6.0,2.0,0.0,4.0,2,1,1,3,5,0,0,0,0,0,0,3,11,0,47,2297,$63,59,0,Widow,Graduation
26150.0,2,1,61,5.0,1.0,13.0,3.0,5.0,1.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,64,2634,$27,26,0,Divorced,Graduation
30801.0,0,1,23,8.0,4.0,5.0,15.0,2.0,11.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,2770,$34,23,0,Married,Basic
81168.0,0,0,84,410.0,0.0,592.0,147.0,22.0,22.0,1,6,4,7,3,0,0,0,1,0,0,3,11,0,55,2212,$1171,1149,1,Married,Graduation
26877.0,0,0,74,101.0,13.0,76.0,20.0,18.0,40.0,2,3,1,6,6,0,0,0,0,0,0,3,11,0,51,2473,$228,188,0,Single,Master
45006.0,0,0,90,162.0,25.0,53.0,16.0,0.0,10.0,1,3,1,7,3,0,0,0,0,0,0,3,11,0,76,2505,$256,246,0,Widow,Master
18978.0,1,0,41,2.0,8.0,1.0,4.0,7.0,15.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,2724,$22,7,0,Married,Basic
22574.0,2,1,28,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2403,$35,33,0,Married,Graduation
48240.0,0,0,73,389.0,91.0,248.0,64.0,49.0,41.0,3,6,3,13,5,0,0,0,0,0,0,3,11,1,51,2756,$841,800,0,Single,PhD
45837.0,1,1,88,215.0,13.0,87.0,17.0,17.0,24.0,5,6,2,5,7,0,0,0,0,0,0,3,11,0,46,2497,$349,325,0,Married,Graduation
35791.0,2,1,94,27.0,0.0,5.0,0.0,0.0,3.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,55,2578,$32,29,0,Single,Master
54162.0,1,1,31,5.0,6.0,10.0,6.0,5.0,10.0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,42,2627,$32,22,0,Widow,Graduation
30522.0,0,1,6,179.0,8.0,83.0,19.0,11.0,26.0,5,1,2,9,2,0,0,0,0,0,0,3,11,0,60,2840,$300,274,0,Married,Master
54456.0,0,1,23,352.0,0.0,27.0,10.0,0.0,15.0,3,6,1,7,6,0,0,0,0,0,0,3,11,0,59,2512,$389,374,0,Married,PhD
31632.0,0,0,92,17.0,8.0,12.0,11.0,15.0,32.0,1,2,1,2,7,0,0,0,0,0,0,3,11,0,49,2509,$63,31,0,Single,Graduation
72298.0,0,0,52,625.0,35.0,169.0,58.0,17.0,35.0,1,4,3,6,1,0,1,1,0,0,0,3,11,0,71,2270,$904,869,2,Widow,Graduation
36975.0,1,0,50,10.0,6.0,11.0,0.0,4.0,2.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,2342,$31,29,0,Single,2n Cycle
72635.0,0,0,54,390.0,22.0,323.0,104.0,35.0,107.0,1,6,8,6,3,0,0,0,1,0,0,3,11,0,65,2550,$874,767,1,Married,2n Cycle
13624.0,1,0,93,10.0,2.0,15.0,2.0,1.0,6.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,44,2684,$30,24,0,Married,Graduation
84196.0,0,1,56,215.0,63.0,507.0,231.0,31.0,190.0,1,8,4,7,3,0,0,0,0,0,0,3,11,0,45,2550,$1047,857,0,Single,Graduation
70971.0,0,1,28,1001.0,17.0,572.0,93.0,125.0,17.0,7,11,11,5,7,0,0,0,0,0,0,3,11,1,60,2805,$1808,1791,0,Together,Graduation
34487.0,1,1,94,19.0,18.0,33.0,24.0,1.0,8.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0,43,2820,$95,87,0,Divorced,PhD
28769.0,1,0,76,41.0,5.0,129.0,10.0,3.0,3.0,3,4,1,4,9,0,0,0,0,0,0,3,11,0,43,2717,$188,185,0,Single,Graduation
69084.0,1,0,43,1181.0,107.0,199.0,39.0,30.0,30.0,2,7,3,13,8,0,0,0,0,0,0,3,11,0,50,2381,$1556,1526,0,Married,PhD
65488.0,0,0,46,603.0,45.0,207.0,36.0,18.0,54.0,1,3,4,6,1,0,0,0,0,0,0,3,11,0,62,2175,$909,855,0,Together,PhD
62466.0,0,1,13,129.0,129.0,259.0,168.0,121.0,83.0,5,6,3,12,4,0,0,0,0,0,0,3,11,0,50,2324,$806,723,0,Married,2n Cycle
32218.0,0,0,27,10.0,24.0,15.0,13.0,1.0,30.0,1,2,1,3,7,1,0,0,0,0,0,3,11,1,60,2293,$63,33,1,Single,2n Cycle
83917.0,0,0,12,514.0,22.0,732.0,42.0,198.0,79.0,1,6,7,7,3,0,0,0,0,0,0,3,11,1,47,2596,$1508,1429,0,Single,Graduation
46102.0,2,1,3,14.0,0.0,1.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,58,2270,$15,14,0,Divorced,Graduation
84574.0,0,0,72,387.0,20.0,713.0,38.0,54.0,163.0,1,9,11,11,5,0,0,0,0,0,0,3,11,0,68,2549,$1212,1049,0,Single,Graduation
56181.0,0,1,6,121.0,103.0,69.0,8.0,44.0,48.0,1,4,2,7,4,0,0,0,0,0,0,3,11,0,58,2696,$345,297,0,Married,Graduation
63120.0,0,1,53,965.0,69.0,279.0,54.0,41.0,69.0,5,8,4,9,7,0,0,0,0,0,0,3,11,1,70,2798,$1408,1339,0,Divorced,Master
73691.0,0,1,58,707.0,21.0,250.0,85.0,43.0,73.0,2,6,2,8,2,1,0,0,0,0,0,3,11,0,49,2394,$1106,1033,1,Married,Graduation
63381.0,0,1,78,571.0,50.0,142.0,33.0,50.0,159.0,4,4,5,13,2,0,0,0,0,0,0,3,11,0,60,2791,$846,687,0,Together,Graduation
76140.0,0,0,57,586.0,66.0,653.0,17.0,0.0,26.0,1,5,9,6,2,0,0,0,0,0,0,3,11,0,72,2206,$1322,1296,0,Together,PhD
62859.0,0,1,37,1063.0,89.0,102.0,16.0,12.0,25.0,4,9,4,6,6,0,0,0,0,0,0,3,11,0,61,2705,$1282,1257,0,Divorced,PhD
45906.0,0,1,20,305.0,3.0,27.0,4.0,3.0,144.0,2,5,4,4,5,1,0,0,0,0,0,3,11,0,56,2577,$342,198,1,Single,Graduation
77632.0,0,0,73,1200.0,105.0,758.0,0.0,42.0,147.0,1,4,2,6,2,0,1,1,0,0,0,3,11,1,73,2635,$2105,1958,2,Together,Master
46463.0,1,1,56,163.0,2.0,40.0,8.0,11.0,11.0,7,3,1,6,6,0,0,0,0,0,0,3,11,0,49,2474,$224,213,0,Married,PhD
105471.0,0,0,36,1009.0,181.0,104.0,202.0,21.0,207.0,0,9,8,13,3,0,0,1,1,0,0,3,11,1,50,2683,$1517,1310,2,Together,Graduation
55282.0,1,0,9,125.0,6.0,73.0,8.0,4.0,19.0,1,3,1,6,4,0,0,0,0,0,0,3,11,0,50,2357,$216,197,0,Divorced,Master
78710.0,0,1,42,721.0,0.0,152.0,119.0,50.0,50.0,3,7,6,12,4,0,0,0,0,0,0,3,11,0,43,2196,$1042,992,0,Married,Master
66886.0,0,1,28,315.0,4.0,62.0,41.0,31.0,146.0,2,7,1,7,5,0,0,0,0,0,0,3,11,0,62,2445,$453,307,0,Together,Graduation
98777.0,0,0,23,1000.0,19.0,711.0,125.0,115.0,38.0,0,4,6,9,1,0,1,0,0,0,0,3,11,0,60,2291,$1970,1932,1,Single,Master
29103.0,1,0,38,16.0,0.0,17.0,6.0,3.0,6.0,2,1,0,3,9,0,0,0,0,0,0,3,11,0,35,2830,$42,36,0,Together,Graduation
67445.0,0,1,63,757.0,80.0,217.0,29.0,80.0,11.0,5,9,6,12,6,0,0,0,0,0,0,3,11,0,46,2845,$1163,1152,0,Married,Graduation
50616.0,0,1,71,30.0,2.0,25.0,0.0,1.0,9.0,1,1,1,4,2,0,0,0,0,0,0,3,11,0,70,2236,$58,49,0,Together,PhD
49431.0,0,1,9,219.0,3.0,100.0,26.0,0.0,17.0,2,7,1,5,8,0,0,0,0,0,0,3,11,0,65,2854,$348,331,0,Divorced,Graduation
61278.0,0,1,87,111.0,3.0,28.0,2.0,6.0,15.0,2,3,1,4,6,0,0,0,0,0,0,3,11,0,67,2335,$150,135,0,Together,Graduation
26490.0,0,0,92,45.0,47.0,52.0,21.0,20.0,25.0,2,3,1,5,6,0,0,0,0,0,0,3,11,0,62,2804,$185,160,0,Together,2n Cycle
73059.0,0,1,36,410.0,112.0,420.0,0.0,82.0,71.0,1,9,3,13,4,0,0,0,0,0,0,3,11,0,73,2461,$1024,953,0,Together,PhD
46734.0,1,2,86,100.0,1.0,39.0,6.0,1.0,76.0,4,3,2,3,6,1,0,0,0,0,0,3,11,0,54,2410,$147,71,1,Single,PhD
56253.0,0,1,83,509.0,0.0,65.0,7.0,11.0,5.0,4,7,2,9,6,0,0,0,0,0,0,3,11,0,57,2728,$592,587,0,Together,Graduation
19986.0,1,0,74,3.0,6.0,5.0,0.0,2.0,6.0,1,0,0,3,7,0,0,0,0,0,0,3,11,0,35,2386,$16,10,0,Married,Graduation
58330.0,0,1,87,445.0,53.0,213.0,104.0,98.0,151.0,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,$913,762,0,Widow,Graduation
25965.0,0,0,29,2.0,2.0,11.0,41.0,7.0,11.0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,40,2819,$63,52,0,Married,Basic
14661.0,0,0,88,4.0,1.0,11.0,6.0,2.0,2.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64,2703,$24,22,0,Together,Master
18690.0,0,0,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,$41,22,0,Married,Graduation
45068.0,0,1,25,14.0,0.0,3.0,0.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2568,$17,14,0,Together,PhD
21063.0,1,0,34,1.0,10.0,11.0,19.0,3.0,15.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,2436,$44,29,0,Single,Basic
29187.0,1,0,43,26.0,0.0,6.0,0.0,0.0,2.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,2575,$32,30,0,Married,PhD
54690.0,1,1,76,111.0,16.0,37.0,7.0,9.0,18.0,3,3,1,5,3,0,0,0,0,0,0,3,11,0,49,2393,$180,162,0,Married,2n Cycle
59304.0,0,1,81,418.0,61.0,428.0,80.0,51.0,10.0,3,7,8,10,5,0,0,0,0,0,0,3,11,0,56,2494,$1038,1028,0,Married,PhD
59247.0,0,2,87,327.0,9.0,122.0,19.0,14.0,83.0,5,5,2,9,6,0,0,0,0,0,0,3,11,0,58,2392,$491,408,0,Single,Master
66731.0,0,1,33,371.0,159.0,194.0,58.0,106.0,141.0,4,4,3,6,3,0,0,0,0,0,0,3,11,0,50,2814,$888,747,0,Widow,Graduation
77353.0,0,1,38,275.0,59.0,107.0,69.0,101.0,59.0,2,6,4,8,4,0,0,0,0,0,0,3,11,0,40,2354,$611,552,0,Married,Graduation
52614.0,0,1,63,789.0,0.0,142.0,12.0,9.0,38.0,2,2,4,8,8,0,0,0,0,0,0,3,11,0,45,2734,$952,914,0,Single,PhD
26751.0,2,0,26,1.0,1.0,5.0,0.0,3.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2197,$10,9,0,Married,Graduation
81300.0,0,1,17,1004.0,12.0,145.0,32.0,12.0,36.0,3,10,3,5,5,0,0,0,1,0,0,3,11,1,57,2766,$1205,1169,1,Married,PhD
70337.0,0,0,75,187.0,81.0,149.0,25.0,43.0,91.0,1,2,2,12,1,0,0,0,0,0,0,3,11,0,41,2337,$485,394,0,Single,Graduation
36145.0,1,0,13,56.0,4.0,76.0,17.0,1.0,18.0,4,4,1,3,9,1,0,0,0,0,0,3,11,1,35,2537,$154,136,1,Married,2n Cycle
65295.0,0,0,19,365.0,32.0,117.0,34.0,110.0,6.0,1,3,3,13,2,0,0,0,0,0,0,3,11,0,40,2347,$658,652,0,Single,PhD
68118.0,0,1,51,595.0,23.0,123.0,10.0,23.0,154.0,2,8,9,4,6,0,0,0,0,0,0,3,11,0,57,2413,$774,620,0,Divorced,Graduation
68743.0,0,0,81,1132.0,134.0,384.0,175.0,134.0,115.0,1,11,5,13,7,0,0,0,0,0,0,3,11,0,53,2827,$1959,1844,0,Divorced,Graduation
41039.0,0,0,32,34.0,11.0,137.0,179.0,61.0,45.0,1,8,1,5,8,0,0,0,0,0,0,3,11,0,38,2498,$422,377,0,Together,2n Cycle
38946.0,0,1,84,116.0,6.0,82.0,6.0,6.0,41.0,2,3,1,6,5,0,0,0,0,0,0,3,11,0,65,2407,$216,175,0,Together,Graduation
65777.0,0,0,87,565.0,32.0,435.0,28.0,32.0,54.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0,53,2351,$1092,1038,0,Together,Graduation
66476.0,0,1,99,372.0,18.0,126.0,47.0,48.0,78.0,2,5,2,11,4,0,0,0,0,0,0,3,11,0,44,2638,$611,533,0,Divorced,PhD
86857.0,0,0,96,899.0,102.0,838.0,133.0,102.0,40.0,1,5,6,10,2,0,0,0,0,0,0,3,11,1,48,2814,$2074,2034,0,Single,PhD
77845.0,0,0,40,760.0,40.0,480.0,0.0,40.0,26.0,1,3,5,12,1,0,0,1,1,0,0,3,11,0,31,2203,$1320,1294,2,Together,PhD
69476.0,0,0,3,260.0,86.0,559.0,63.0,9.0,67.0,1,4,6,4,2,0,0,0,0,0,0,3,11,0,51,2431,$977,910,0,Together,PhD
50611.0,0,1,98,459.0,0.0,24.0,6.0,0.0,4.0,6,4,5,7,6,0,1,0,0,0,0,3,11,1,60,2792,$489,485,1,Divorced,PhD
61209.0,0,0,73,466.0,0.0,224.0,119.0,49.0,99.0,1,5,3,4,2,0,0,0,0,0,0,3,11,0,50,2467,$858,759,0,Single,Graduation
42315.0,0,1,90,67.0,15.0,80.0,17.0,11.0,80.0,3,1,4,4,3,0,0,0,0,0,0,3,11,0,62,2511,$190,110,0,Together,Master
13084.0,0,0,29,2.0,0.0,7.0,3.0,7.0,10.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2398,$19,9,0,Together,Basic
47570.0,1,1,3,67.0,1.0,20.0,0.0,2.0,31.0,3,2,2,2,7,0,0,0,0,0,0,3,11,1,71,2555,$90,59,0,Widow,Master
61923.0,0,2,94,92.0,4.0,18.0,3.0,3.0,6.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,2497,$120,114,0,Married,Master
34824.0,0,0,65,4.0,2.0,11.0,2.0,0.0,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,25,2254,$19,15,0,Single,Graduation
26518.0,1,1,33,20.0,1.0,28.0,3.0,3.0,2.0,3,2,0,3,8,0,0,0,0,0,0,3,11,1,71,2606,$55,53,0,Single,PhD
45938.0,0,0,46,273.0,11.0,178.0,62.0,83.0,29.0,2,8,4,6,6,0,0,0,0,0,0,3,11,0,59,2397,$607,578,0,Single,Graduation
78468.0,0,0,29,434.0,22.0,388.0,104.0,22.0,34.0,1,10,7,10,4,0,0,0,1,0,0,3,11,0,60,2240,$970,936,1,Together,Graduation
78901.0,0,1,99,321.0,11.0,309.0,33.0,26.0,34.0,3,9,3,5,4,0,0,0,0,0,0,3,11,0,47,2444,$700,666,0,Divorced,Graduation
71427.0,2,0,26,212.0,123.0,177.0,15.0,64.0,23.0,2,8,2,8,4,0,0,0,0,0,0,3,11,0,42,2268,$591,568,0,Married,Graduation
71022.0,0,1,30,909.0,12.0,278.0,0.0,12.0,242.0,3,5,2,11,8,1,0,0,0,0,0,3,11,0,42,2297,$1211,969,1,Divorced,Graduation
90247.0,0,0,27,1184.0,32.0,352.0,21.0,16.0,16.0,1,3,4,7,1,0,1,1,1,0,0,3,11,1,32,2220,$1605,1589,3,Single,Master
41335.0,1,0,24,112.0,19.0,21.0,16.0,14.0,5.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2344,$182,177,0,Divorced,Master
71952.0,1,0,93,656.0,80.0,455.0,52.0,107.0,93.0,2,8,4,8,4,1,0,1,0,0,0,3,11,0,34,2694,$1350,1257,2,Married,Graduation
35682.0,1,0,34,23.0,0.0,8.0,6.0,2.0,18.0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,2161,$39,21,0,Divorced,PhD
43185.0,0,1,88,537.0,6.0,42.0,16.0,6.0,30.0,2,9,3,6,8,0,0,0,0,0,0,3,11,0,69,2604,$607,577,0,Divorced,Graduation
66375.0,0,1,96,712.0,0.0,45.0,0.0,0.0,191.0,3,2,4,5,7,1,0,0,0,0,0,3,11,0,72,2379,$757,566,1,Together,PhD
35178.0,1,0,10,23.0,1.0,13.0,2.0,2.0,18.0,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,$41,23,1,Married,Master
25252.0,1,0,26,1.0,3.0,4.0,2.0,2.0,6.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2511,$12,6,0,Married,Graduation
55250.0,0,1,49,664.0,58.0,83.0,32.0,0.0,66.0,4,7,5,10,5,0,0,0,0,0,0,3,11,0,55,2775,$837,771,0,Single,Master
33249.0,1,0,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,45,2653,$70,28,0,Single,Graduation
58398.0,0,0,44,299.0,5.0,201.0,21.0,21.0,49.0,3,5,4,8,4,0,0,0,0,0,0,3,11,0,67,2570,$547,498,0,Together,Graduation
50272.0,1,0,75,99.0,13.0,66.0,43.0,8.0,4.0,3,4,1,5,7,0,0,0,0,0,0,3,11,0,38,2485,$229,225,0,Together,Graduation
76618.0,0,0,64,749.0,40.0,294.0,121.0,160.0,147.0,1,3,2,5,1,0,0,0,0,0,0,3,11,0,45,2728,$1364,1217,0,Married,PhD
87305.0,0,0,19,345.0,25.0,501.0,63.0,138.0,80.0,1,5,3,8,2,0,0,1,0,0,0,3,11,1,60,2803,$1072,992,1,Divorced,2n Cycle
25851.0,1,0,45,9.0,4.0,18.0,7.0,5.0,5.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,2662,$43,38,0,Together,Graduation
58710.0,0,1,77,440.0,81.0,368.0,0.0,122.0,174.0,6,11,5,9,6,0,0,0,0,0,0,3,11,0,50,2614,$1011,837,0,Divorced,Graduation
45160.0,1,1,9,8.0,2.0,5.0,3.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2251,$18,15,0,Single,Graduation
74806.0,0,1,1,670.0,9.0,249.0,0.0,28.0,9.0,2,5,4,5,4,0,0,0,0,0,0,3,11,0,55,2716,$956,947,0,Married,Master
59111.0,0,0,90,524.0,0.0,134.0,28.0,28.0,155.0,1,11,1,8,7,0,0,0,0,0,0,3,11,0,66,2582,$714,559,0,Married,Graduation
18988.0,1,0,43,6.0,0.0,6.0,2.0,1.0,1.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,$15,14,0,Married,PhD
72190.0,0,0,79,597.0,166.0,597.0,172.0,166.0,249.0,1,5,6,4,3,0,0,0,0,0,0,3,11,0,55,2660,$1698,1449,0,Married,Graduation
7500.0,1,0,19,7.0,0.0,12.0,13.0,7.0,32.0,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,$39,7,1,Married,Graduation
44794.0,0,1,99,54.0,0.0,7.0,0.0,0.0,4.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,$61,57,0,Married,Graduation
80395.0,0,0,62,445.0,25.0,706.0,80.0,76.0,48.0,1,6,5,12,2,0,0,0,1,0,0,3,11,0,65,2377,$1332,1284,1,Married,Graduation
75012.0,0,0,41,294.0,142.0,218.0,164.0,58.0,151.0,1,3,8,11,1,0,0,0,0,0,0,3,11,0,44,2314,$876,725,0,Divorced,Master
56962.0,2,1,60,292.0,3.0,77.0,10.0,3.0,26.0,7,6,3,5,7,0,0,0,0,0,0,3,11,0,55,2420,$385,359,0,Married,Master
89891.0,0,0,17,412.0,22.0,132.0,59.0,28.0,183.0,1,11,6,8,4,0,0,1,0,0,0,3,11,0,29,2599,$653,470,1,Together,Graduation
35946.0,1,1,24,8.0,0.0,3.0,0.0,0.0,0.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,2434,$11,11,0,Divorced,PhD
53593.0,1,1,60,349.0,4.0,78.0,6.0,0.0,43.0,8,7,2,6,8,0,0,0,0,0,0,3,11,0,67,2850,$437,394,0,Together,PhD
66373.0,1,1,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,3,11,0,42,2541,$497,388,0,Married,Graduation
45072.0,1,2,74,144.0,2.0,99.0,7.0,2.0,30.0,5,6,1,4,8,0,0,0,0,0,0,3,11,0,72,2415,$254,224,0,Divorced,PhD
89694.0,1,1,22,1126.0,28.0,211.0,37.0,28.0,42.0,3,4,3,4,5,0,1,1,1,0,0,3,11,0,47,2422,$1430,1388,3,Divorced,Graduation
72025.0,0,0,46,967.0,0.0,617.0,43.0,50.0,0.0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,71,2220,$1677,1677,3,Married,Graduation
67432.0,0,1,69,432.0,79.0,341.0,177.0,136.0,170.0,2,8,5,4,4,0,0,0,0,0,0,3,11,0,47,2616,$1165,995,0,Married,Graduation
70545.0,0,1,29,138.0,39.0,63.0,55.0,18.0,21.0,1,4,1,7,2,0,0,0,0,0,0,3,11,0,68,2185,$313,292,0,Together,Master
17487.0,1,0,37,0.0,0.0,1.0,7.0,4.0,6.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,2627,$12,6,0,Married,Basic
62882.0,0,1,26,509.0,133.0,497.0,78.0,24.0,97.0,2,7,5,6,4,0,0,0,0,0,0,3,11,0,51,2848,$1241,1144,0,Together,Graduation
64108.0,0,1,8,948.0,10.0,86.0,13.0,21.0,21.0,4,6,9,11,5,0,0,0,0,0,0,3,11,0,67,2622,$1078,1057,0,Single,PhD
34941.0,1,1,26,39.0,2.0,25.0,4.0,3.0,24.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,64,2639,$73,49,0,Together,Master
48767.0,1,2,79,28.0,1.0,21.0,3.0,0.0,10.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2338,$53,43,0,Single,PhD
38702.0,1,0,71,13.0,11.0,24.0,13.0,8.0,40.0,2,3,0,4,6,0,0,0,0,0,0,3,11,0,42,2491,$69,29,0,Together,2n Cycle
82224.0,0,0,83,307.0,26.0,360.0,138.0,31.0,40.0,1,6,9,5,3,0,0,0,1,0,0,3,11,0,56,2314,$862,822,1,Married,Graduation
83844.0,0,0,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,$1383,1192,1,Together,Graduation
17003.0,1,0,37,2.0,5.0,12.0,4.0,8.0,7.0,3,2,0,4,5,0,0,0,0,0,0,3,11,0,45,2361,$31,24,0,Married,2n Cycle
71163.0,0,0,30,283.0,17.0,372.0,138.0,106.0,44.0,1,3,8,12,1,0,0,0,0,0,0,3,11,0,25,2271,$916,872,0,Single,Graduation
33697.0,1,0,34,4.0,3.0,7.0,0.0,3.0,11.0,1,1,0,2,7,1,0,0,0,0,0,3,11,0,50,2446,$17,6,1,Single,Graduation
63564.0,0,0,0,769.0,80.0,252.0,15.0,34.0,65.0,1,10,10,7,6,1,0,0,0,0,0,3,11,1,66,2310,$1150,1085,1,Married,2n Cycle
83443.0,0,0,89,518.0,42.0,742.0,55.0,56.0,84.0,1,6,10,5,2,0,0,0,0,0,0,3,11,0,48,2339,$1413,1329,0,Together,PhD
51518.0,0,1,92,350.0,8.0,66.0,17.0,4.0,4.0,2,3,2,10,3,0,0,0,0,0,0,3,11,0,62,2428,$445,441,0,Together,PhD
58330.0,0,1,87,445.0,53.0,213.0,104.0,98.0,151.0,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,$913,762,0,Widow,Graduation
80952.0,0,0,20,778.0,178.0,689.0,41.0,27.0,44.0,1,8,5,11,8,0,1,1,1,0,0,3,11,1,51,2645,$1713,1669,3,Married,Graduation
75507.0,0,0,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,0,0,0,0,0,3,11,0,41,2217,$1360,1280,0,Together,Graduation
63855.0,0,0,28,359.0,35.0,314.0,93.0,116.0,89.0,1,7,3,13,4,0,0,0,0,0,0,3,11,0,42,2664,$917,828,0,Together,2n Cycle
62220.0,0,1,55,799.0,12.0,375.0,16.0,12.0,12.0,5,7,6,5,6,0,0,0,0,0,0,3,11,1,48,2846,$1214,1202,0,Together,PhD
58512.0,0,1,25,895.0,10.0,101.0,13.0,0.0,152.0,5,3,4,8,8,0,0,0,0,0,0,3,11,0,56,2442,$1019,867,0,Married,Graduation
40662.0,1,0,0,40.0,2.0,23.0,0.0,4.0,23.0,2,2,1,3,4,0,0,0,0,0,0,3,11,0,41,2630,$69,46,0,Married,Master
38829.0,0,1,86,76.0,0.0,7.0,0.0,0.0,16.0,1,3,2,2,5,0,0,0,0,0,0,3,11,0,61,2243,$83,67,0,Married,PhD
35523.0,1,0,8,11.0,5.0,22.0,12.0,5.0,11.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2428,$55,44,0,Married,2n Cycle
79146.0,1,1,33,245.0,16.0,223.0,21.0,43.0,16.0,2,8,1,8,6,0,0,0,0,0,0,3,11,0,53,2225,$548,532,0,Single,Graduation
78285.0,0,0,13,647.0,107.0,391.0,175.0,67.0,40.0,1,6,4,10,3,0,0,0,0,0,0,3,11,0,32,2403,$1387,1347,0,Married,Master
31626.0,1,0,12,39.0,1.0,9.0,2.0,1.0,34.0,1,2,1,2,7,1,0,0,0,0,0,3,11,1,42,2574,$52,18,1,Single,PhD
75127.0,0,0,92,203.0,35.0,305.0,46.0,17.0,227.0,1,2,11,5,1,0,0,0,0,0,0,3,11,0,68,2197,$606,379,0,Single,Graduation
